Edad,Ingresos_anuales,Calificacion_crediticia,Estado_laboral,Nivel_educativo,Experiencia_laboral,Monto_prestamo,Duración_prestamo,Estado_civil,Numero_dependientes,propiedad_vivienda,Pagos_mensuales,Tasa_tarjeta_credito,lineas_credito_abiertas,Consultas_credito,Deuda_ingreso,Historial_quiebras,Proposito_prestamo,Incumplimiento_préstamos_anteriores,Historial_pagos,Duracion_credito,Saldo_cuenta_ahorros,Saldo_cuenta_corriente,Activos_totales,Pasivos_totales,Ingresos_mensuales,Historial_pagos_facturas,Antiguedad_empleo,Patrimonio_neto,Tasa_interes_base,Tasa _interes,Pago_mensual_prestamo,Deuda_ingreso.1,Prestamo_aprobado,Calificacion_riesgo
30,70602,527,1,4,6,16637,48,2,0,2,179,0.60842896,2,0,0.345551593,0,1,0,25,28,1675,1407,82202,13903,5883.5,0.896467493,3,68299,0.248137,0.231438028,534.5519745,0.121280186,1,43.2
29,82033,614,1,2,6,25694,36,2,0,1,388,0.52008431,4,4,0.134549061,0,5,0,33,15,1046,2675,146173,16226,6836.083333,0.903578867,9,129947,0.203694,0.1629552,907.0780073,0.18944737,1,34.4
22,46989,571,1,1,1,18597,60,2,0,3,434,0.644908102,5,0,0.58828746,0,2,0,24,21,14557,3399,525685,6697,3915.75,0.724032504,2,518988,0.238097,0.250977464,546.9127802,0.250504445,1,42.4
27,196077,548,1,1,4,10302,60,2,3,2,859,0.66638282,6,0,0.180508972,0,4,1,21,14,1580,819,392213,25846,16339.75,0.705522717,6,366367,0.241302,0.261591443,309.4180704,0.071507708,1,40.0
46,54617,606,1,5,23,47445,48,2,0,2,464,0.06419995,6,2,0.313678672,0,2,0,36,28,4095,1734,165808,70986,4551.416667,0.756978933,3,94822,0.239445,0.195211562,1431.691826,0.416505885,1,38.4
33,67074,566,1,2,12,12147,48,1,3,3,216,0.235699326,3,1,0.201997578,0,4,0,21,14,5611,1543,210560,10265,5589.5,0.8601452,6,200295,0.224147,0.219682071,382.4946982,0.107074819,1,38.4
41,66762,589,1,1,17,20915,60,4,2,2,542,0.076439731,4,1,0.231907814,0,4,0,25,27,1726,717,557265,180406,5563.5,0.889066057,7,376859,0.231415,0.27035264,639.087271,0.212292131,1,36.0
49,105922,636,1,4,27,29171,48,2,0,2,553,0.115753325,2,1,0.285500946,0,1,0,23,9,859,2682,93720,7120,8826.833333,0.956366809,3,86600,0.206171,0.24480733,958.7974021,0.171272907,1,36.8
60,30620,486,1,1,39,17560,72,2,1,1,253,0.464945754,4,3,0.110914905,0,5,0,23,28,8968,721,266588,38654,2551.666667,0.805510509,7,227934,0.28956,0.236549111,458.6274921,0.278887325,1,38.4
59,104553,616,1,2,39,14121,60,2,0,3,543,0.396714224,2,1,0.225829269,0,1,0,21,9,1857,1929,298996,80393,8712.75,0.934190257,3,218603,0.211121,0.210653194,382.5395361,0.106228175,1,36.0
32,131717,597,1,2,7,21946,48,1,1,3,411,0.388365714,1,0,0.432572084,0,5,0,28,15,749,1059,7884,10500,10976.41667,0.973500242,7,8863,0.218446,0.211644236,681.5154904,0.099532983,1,43.2
38,37980,622,1,3,18,10753,60,2,1,2,829,0.224240207,1,1,0.392948329,0,5,0,29,17,1172,168,928347,114461,3165.0,0.773320783,3,813886,0.204753,0.206009131,288.4959771,0.353079298,1,35.2
48,67002,620,1,2,25,26345,36,2,3,2,514,0.160648252,0,0,0.316940534,0,4,0,28,4,2784,3445,118999,9149,5583.5,0.785725608,8,109850,0.201345,0.184629063,958.5637651,0.263734891,1,39.2
34,62627,460,1,4,13,20905,24,2,0,4,382,0.033925,3,1,0.330906118,0,3,0,20,11,6071,721,181391,6887,5218.916667,0.953177356,5,174504,0.265905,0.243906822,1109.35081,0.285758694,1,39.2
36,72404,625,1,2,17,20425,48,1,4,2,327,0.326342693,3,1,0.39298018,0,4,0,32,9,953,1956,149019,6170,6033.666667,0.873126694,4,142849,0.202925,0.21919811,642.6227824,0.16070208,1,38.4
54,56463,547,1,3,31,21725,60,1,1,2,299,0.315221972,1,1,0.217961957,0,5,0,28,20,11156,1547,41482,48488,4705.25,0.778517724,5,3574,0.253225,0.215032794,593.9014389,0.189767056,1,41.6
38,97092,531,1,3,16,18430,60,2,3,1,370,0.508993931,0,0,0.288873589,0,5,1,33,10,2150,3896,149129,3285,8091.0,0.795452911,7,145844,0.25793,0.286182702,580.7269471,0.117504257,1,43.2
24,89971,553,1,3,1,17106,36,1,1,1,335,0.32037269,4,0,0.282502948,0,4,0,32,9,2038,1186,4260,5998,7497.583333,0.905840495,4,1707,0.225606,0.239407381,670.5850255,0.13412122,1,41.6
45,122062,567,1,3,27,22811,36,2,2,3,736,0.372639325,4,1,0.136076073,0,2,0,18,7,949,242,26108,25223,10171.83333,0.717221379,7,2115,0.224311,0.209966117,859.3662778,0.156841567,1,39.2
29,285567,566,1,2,8,12697,120,2,1,2,317,0.047752283,1,1,0.329852933,0,2,0,21,5,1596,961,8370,29284,23797.25,0.984679193,5,9951,0.284697,0.301162799,335.8067143,0.027432023,1,42.4
18,107546,565,1,4,0,28227,60,1,1,2,702,0.310001318,2,0,0.133109801,0,4,0,29,18,6533,1665,440574,8136,8962.166667,0.950067458,10,432438,0.250727,0.23878748,810.0479914,0.168714558,1,34.4
22,20482,545,1,2,1,5134,84,1,3,2,106,0.203707946,4,0,0.316551225,0,3,0,17,14,3464,8048,283769,22741,1706.833333,0.850490449,4,261028,0.257634,0.234769527,124.9929044,0.135334189,1,40.0
18,259829,544,3,2,0,12138,60,1,3,3,523,0.079386223,3,0,0.130432249,0,4,0,27,9,4472,968,10974,32208,21652.41667,0.61829959,6,6713,0.245138,0.294029883,388.2661391,0.042086117,1,40.8
33,59729,510,1,4,15,21652,60,1,2,2,174,0.349802029,1,1,0.556710393,0,4,0,30,11,16530,1563,591702,10818,4977.416667,0.935173628,5,580884,0.271652,0.294537506,693.2683822,0.174240663,1,40.0
63,97259,611,2,2,41,19885,36,1,0,1,1008,0.312688233,4,2,0.208455185,0,4,0,15,20,5742,168,1628933,33156,8104.916667,0.830906709,6,1595777,0.199385,0.214841484,754.1208185,0.217413811,1,34.4
62,124725,658,1,4,42,19662,36,4,0,3,326,0.140123737,2,0,0.200922259,0,2,1,40,7,426,188,41157,17983,10393.75,0.792964113,2,23174,0.175662,0.181810952,712.615895,0.099926965,1,40.0
48,59114,605,1,3,26,4366,48,2,1,2,356,0.131283196,3,1,0.097932497,0,3,0,27,16,704,624,753365,26241,4926.166667,0.668425156,5,727124,0.196866,0.195722259,131.8659166,0.099035609,1,30.4
30,125548,547,2,3,7,15484,72,2,2,2,275,0.176265104,4,1,0.073794471,0,2,1,34,19,1054,2731,26050,7824,10462.33333,0.913993665,3,18226,0.256984,0.268876316,435.2077195,0.067882345,1,44.8
51,70068,593,1,3,24,21460,12,1,0,3,705,0.238972343,4,1,0.524768,0,5,0,20,11,720,448,333984,48700,5839.0,0.719930486,5,285284,0.18996,0.188127986,1975.763369,0.459113439,1,41.6
33,145645,610,3,1,11,15139,36,2,1,2,225,0.273891473,2,1,0.436457237,0,4,1,24,6,1539,600,109227,10959,12137.08333,0.441133254,3,98268,0.195139,0.2341668,589.3193582,0.067093497,1,48.0
45,48316,642,2,2,21,11357,60,2,0,1,253,0.514939365,4,0,0.483514791,0,2,0,30,19,3121,1637,28944,3406,4026.333333,0.91995432,6,25538,0.195357,0.194794323,297.6109328,0.136752446,1,46.4
40,119735,579,1,2,16,15076,48,1,0,3,305,0.188631259,4,0,0.159303214,0,3,1,28,22,1620,2000,170358,35504,9977.916667,0.905788833,7,134854,0.220576,0.224342552,478.5469858,0.078528115,1,40.0
41,91659,561,1,1,16,10611,72,2,1,1,677,0.226515366,0,1,0.283182988,0,2,0,12,23,2867,999,165987,12030,7638.25,0.814393513,2,153957,0.245111,0.240025888,279.3706767,0.125208088,1,37.6
32,53455,611,2,4,11,16289,84,1,0,3,365,0.369701132,2,0,0.211349456,0,4,0,31,26,10372,373,46671,7964,4454.583333,0.930354855,1,38707,0.235789,0.209127041,370.7215789,0.165160583,1,41.6
53,154883,451,1,4,30,28056,48,2,1,3,478,0.643085875,9,1,0.396520514,0,2,0,29,3,16051,1767,73870,4964,12906.91667,0.898433837,4,68906,0.297556,0.265218836,954.2289086,0.110966,1,44.0
47,177380,511,1,2,24,60265,12,2,3,2,570,0.303254061,4,2,0.29389766,0,4,0,24,8,1711,438,34317,10644,14781.66667,0.898384041,5,23673,0.269765,0.232807923,5677.679354,0.422664067,1,40.8
23,100919,610,1,2,2,20439,84,1,0,1,214,0.175505749,4,1,0.297635907,0,5,0,28,13,8993,282,208065,27989,8409.916667,0.892101131,3,180076,0.240439,0.252113263,520.1093695,0.087290921,1,34.4
31,102156,596,1,2,10,21497,72,2,3,2,309,0.434378418,5,0,0.463977909,0,2,0,29,13,2521,1842,148484,24775,8513.0,0.597936474,8,123709,0.238497,0.249203004,578.0176239,0.104195657,1,41.6
37,61330,608,2,2,17,14836,36,1,2,3,883,0.515179356,3,1,0.531797527,0,2,0,31,15,8490,1398,84207,37323,5110.833333,0.860213672,2,46884,0.195836,0.203294664,553.8526264,0.281138619,1,47.2
30,54406,603,1,4,9,11338,60,2,3,3,362,0.412066727,5,0,0.100663865,0,2,0,25,15,2486,1693,396435,17133,4533.833333,0.563002537,1,379302,0.214838,0.209454504,306.3831832,0.147421207,1,33.6
26,32541,532,1,4,4,9321,48,2,1,2,215,0.312298506,5,1,0.098110347,0,1,0,26,26,11348,7086,391077,90420,2711.75,0.829364162,7,300657,0.238321,0.214028617,290.6547788,0.186468066,1,36.0
51,112643,602,1,1,27,30737,48,3,1,1,555,0.38538443,1,1,0.596119391,0,4,0,23,26,2183,1377,67139,22632,9386.916667,0.922865169,10,44507,0.224737,0.21203769,955.1645641,0.160879724,1,43.2
45,50859,648,1,5,24,9909,36,3,3,2,463,0.346006058,4,4,0.447253367,0,5,0,25,19,5403,2215,90826,44762,4238.25,0.741634233,6,46064,0.170909,0.199334518,367.9180381,0.196052153,1,42.4
53,108699,483,1,2,31,12189,36,2,4,3,329,0.357096114,1,0,0.243118317,0,1,0,24,10,1052,2081,97550,3401,9058.25,0.727801157,3,94149,0.255689,0.259448705,490.7444851,0.090497004,1,39.2
61,87678,630,1,4,37,14104,24,2,4,3,317,0.081898672,3,2,0.181816381,0,2,0,19,16,9646,3497,293045,3331,7306.5,0.910469294,3,289714,0.174104,0.201748447,719.0396648,0.141796984,1,31.2
30,194477,578,1,4,8,26684,36,2,0,3,429,0.247041895,4,0,0.293117787,0,5,0,15,14,125,4133,22265,62751,16206.41667,0.413212936,6,7657,0.222684,0.213880365,1010.645657,0.08883183,1,40.0
57,93164,618,1,3,34,15232,24,1,0,2,258,0.10798373,3,1,0.277057743,0,5,1,19,8,7877,806,44750,43894,7763.666667,0.934008634,5,8547,0.181232,0.176442451,757.8282305,0.130843875,1,43.2
34,72630,556,1,1,11,17514,60,1,3,2,561,0.125647761,2,0,0.393427839,0,4,0,20,3,6531,1098,204212,7051,6052.5,0.917997867,3,197161,0.244514,0.233149228,496.9019617,0.174787602,1,41.6
52,53029,537,1,5,25,7569,12,2,3,3,242,0.49455525,4,0,0.131340549,0,2,0,39,28,2941,769,93301,15030,4419.083333,0.806923893,6,78271,0.204069,0.21873974,707.9568569,0.214966948,1,39.2
18,42218,555,1,4,0,15371,72,1,1,3,392,0.164448639,1,1,0.373721577,0,4,0,29,15,1818,2228,487319,113959,3518.166667,0.930800928,4,373360,0.252871,0.246979407,411.2069112,0.228302689,1,38.4
50,111404,626,1,2,27,39759,36,1,1,3,262,0.371692051,7,1,0.52074109,0,2,0,23,9,1938,1166,7042,51063,9283.666667,0.773560036,6,6480,0.211759,0.182217584,1441.809948,0.183527695,1,44.0
35,108387,569,1,3,12,14546,84,1,0,2,276,0.316125393,1,0,0.537602139,0,5,0,27,4,8122,409,386424,20369,9032.25,0.776549045,5,366055,0.255046,0.233802943,353.2553357,0.069667617,1,43.2
48,73433,521,1,3,26,13154,60,1,0,2,345,0.193262041,1,0,0.694867864,0,2,0,24,22,21044,2803,214531,6022,6119.416667,0.984227866,2,208509,0.257654,0.209994187,355.8555935,0.114529804,1,42.4
41,63717,638,1,2,21,14646,24,2,2,1,326,0.20504368,1,1,0.4529327,0,4,0,21,13,766,454,35144,12258,5309.75,0.807168373,5,22886,0.170646,0.160240806,717.2822442,0.19648425,1,42.4
53,114619,580,1,1,34,9876,48,1,1,3,695,0.272423724,5,1,0.28052807,0,4,0,18,21,3314,370,55259,7482,9551.583333,0.905546478,5,47777,0.214876,0.213562372,307.7126785,0.104978687,1,40.8
45,253664,589,2,1,25,22491,96,2,2,3,479,0.28411018,1,1,0.16876657,0,4,1,16,1,851,1102,31561,7520,21138.66667,0.890495545,3,24041,0.262991,0.236065978,523.0447382,0.047403403,1,48.8
35,149940,566,1,2,13,12074,36,2,0,2,315,0.476986165,1,1,0.15641095,0,1,0,19,18,2457,479,87768,10121,12495.0,0.635994839,7,77647,0.214074,0.2568888,484.4701132,0.063983202,1,37.6
56,125253,619,1,4,34,15717,60,1,0,3,301,0.114487394,2,2,0.306249642,0,2,0,15,1,1965,1457,102182,8811,10437.75,0.793133435,6,93371,0.211217,0.197956509,414.6193181,0.068560688,1,40.0
55,61199,644,1,2,29,21022,24,1,2,2,442,0.510748439,2,1,0.665939154,0,5,0,25,13,1204,25174,26378,4412,5099.916667,0.717239192,1,21966,0.174022,0.175236651,1044.672554,0.291509185,1,44.8
36,98805,528,1,4,12,3961,84,2,1,2,182,0.404224131,1,1,0.297565351,0,4,0,25,18,18004,6371,122234,17118,8233.75,0.754122122,4,105116,0.264961,0.27863851,107.6239795,0.035175221,1,38.4
57,38917,535,3,3,34,18900,72,2,1,1,231,0.430868522,3,0,0.184800141,0,4,0,32,22,9950,1077,399665,54013,3243.083333,0.798429831,5,345652,0.2664,0.255240624,515.2072635,0.230091918,1,39.2
48,106710,665,1,5,26,24567,48,2,0,2,386,0.408259506,2,1,0.128002986,0,5,0,27,12,11331,245,109229,32254,8892.5,0.849001722,5,76975,0.187067,0.201395289,749.410245,0.127681782,1,33.6
40,84317,646,1,4,16,42161,48,2,1,2,234,0.261083096,5,0,0.281920137,0,4,0,24,28,4047,700,23855,2767,7026.416667,0.693594254,6,21088,0.214161,0.207980347,1300.969065,0.21845688,1,38.4
44,69404,607,1,3,22,19597,60,3,2,2,286,0.294034784,1,2,0.167987901,0,4,0,19,13,3032,332,262065,5233,5783.666667,0.825345173,4,256832,0.221097,0.177626107,495.10772,0.135054069,1,32.8
43,69424,672,1,5,21,16802,48,3,3,4,437,0.514931712,0,0,0.2923451,0,5,0,31,20,3604,402,27305,21705,5785.333333,0.949316487,4,5600,0.175802,0.202942061,513.9283832,0.164368815,1,37.6
46,51673,634,1,3,21,12675,48,2,3,1,425,0.168952621,0,0,0.007801202,0,4,0,23,18,3201,1043,88321,18177,4306.083333,0.808394872,8,70144,0.190675,0.165813536,362.9981216,0.182996487,1,35.2
59,47126,637,1,3,39,33672,48,3,0,3,278,0.461124358,9,1,0.301665254,0,4,0,22,29,1063,1623,588471,10933,3927.166667,0.740032735,1,577538,0.210172,0.22103516,1062.765866,0.341407936,1,36.0
21,93679,547,1,1,0,26417,36,1,3,2,514,0.065276429,4,1,0.371999853,0,1,0,24,9,15737,1257,169584,22374,7806.583333,0.607317683,4,147210,0.237917,0.224248928,1014.693173,0.195821028,1,39.2
28,144154,568,1,2,3,14280,36,2,0,1,650,0.152421388,3,0,0.073290624,0,4,0,26,23,6586,853,29526,38677,12012.83333,0.80670431,7,5555,0.21528,0.203772228,533.4446404,0.09851503,1,37.6
30,57119,517,1,2,5,17757,24,2,0,4,215,0.153303174,1,2,0.271296022,0,5,0,24,21,980,1023,296956,11122,4759.916667,0.916019472,3,285834,0.234257,0.212097571,914.2855082,0.237249008,1,36.0
45,163948,569,1,4,22,21534,48,2,0,2,177,0.070729824,3,0,0.14971002,0,4,0,29,10,6914,1794,70849,14745,13662.33333,0.829388738,3,56104,0.232034,0.210262899,667.1198126,0.061784455,1,36.0
21,179227,594,1,2,0,33473,24,2,0,1,746,0.17938951,3,3,0.589181,0,1,0,27,19,5642,3934,255929,6842,14935.58333,0.754527559,1,249087,0.211473,0.212093598,1723.475963,0.165341782,1,40.8
49,85574,636,1,3,27,25491,60,4,0,2,535,0.314227924,1,1,0.131070882,0,4,0,22,28,3835,1242,46184,3996,7131.166667,0.66159488,7,42188,0.212491,0.192928527,665.3649618,0.168326589,1,36.8
38,243801,605,1,3,15,24791,60,2,1,2,285,0.244127452,1,1,0.05751673,0,5,0,24,22,10395,313,13242,7572,20316.75,0.570121036,3,5670,0.227291,0.244481992,719.6506418,0.049449378,1,36.0
52,122458,598,3,1,30,23968,36,1,0,1,389,0.393506949,2,0,0.276653636,0,3,0,23,6,4305,5028,203136,8363,10204.83333,0.962982556,3,194773,0.209968,0.187954213,876.0943492,0.123970114,1,40.8
47,95860,623,1,3,25,14434,24,3,1,2,412,0.144299908,1,2,0.763839518,0,1,0,18,4,11203,12369,131791,23147,7988.333333,0.829000033,6,108644,0.177934,0.200343535,734.872274,0.143568405,1,41.6
31,94241,579,1,4,11,15545,48,2,2,1,232,0.32491449,4,0,0.293370979,0,1,0,22,9,12412,1313,44096,66169,7853.416667,0.861773248,3,8657,0.221045,0.263080409,526.8331459,0.096624588,1,41.6
41,123177,619,1,2,21,22336,48,1,2,2,284,0.468759637,2,0,0.006733633,0,2,0,20,18,1680,2043,15420,30261,10264.75,0.628694695,10,3465,0.207836,0.196733316,675.8111243,0.093505553,1,36.8
42,119169,595,1,4,23,14430,36,3,1,2,158,0.717235378,1,3,0.077368057,0,3,0,27,11,361,474,17131,110320,9930.75,0.903294112,7,1006,0.20193,0.214055485,546.6605221,0.070957432,1,40.8
28,54682,562,1,4,8,16794,60,2,2,3,468,0.330912341,2,0,0.210233673,0,4,0,25,20,1230,203,172353,21332,4556.833333,0.642278894,5,151021,0.240794,0.209091791,453.4765559,0.202218622,1,38.4
54,99856,649,1,1,31,19057,60,3,0,3,139,0.101236735,4,1,0.311625635,0,1,0,19,25,4939,911,98514,5350,8321.333333,0.930817618,7,93164,0.199557,0.197734871,502.4950937,0.077090421,1,37.6
64,191325,653,1,2,42,10957,60,1,0,1,117,0.040417735,4,0,0.264059149,0,5,0,19,20,6192,4232,70398,21438,15943.75,0.88691002,3,48960,0.189457,0.211370826,297.2692099,0.025983173,1,34.4
50,84165,586,1,4,30,12893,36,2,0,2,495,0.34876916,3,0,0.189507111,1,4,0,20,22,4959,909,64644,35556,7013.75,0.894480064,7,29088,0.204893,0.20190935,480.4053158,0.139070442,1,48.8
29,124067,597,1,5,11,29694,60,2,3,3,477,0.270317395,4,3,0.457076551,1,4,0,26,3,9138,2101,38256,40689,10338.91667,0.748861664,7,1208,0.236194,0.1889552,768.5726552,0.120474194,1,55.2
41,99682,618,1,5,19,45856,60,3,4,2,256,0.090603072,2,0,0.25166956,0,5,0,24,7,1706,1099,169454,15429,8306.833333,0.966700147,2,154025,0.241856,0.237075449,1311.411197,0.188689376,1,35.2
35,115248,548,1,4,15,23633,96,4,0,3,597,0.417318022,2,0,0.277678219,0,2,0,21,16,867,978,112869,29324,9604.0,0.808252243,4,83545,0.284633,0.305060831,660.0780661,0.130891094,1,40.0
18,148730,610,1,4,0,30291,48,2,0,1,737,0.698556101,6,1,0.309727219,0,4,0,17,4,777,870,32594,11715,12394.16667,0.868621645,6,20879,0.220291,0.198419813,919.2177852,0.133628813,1,43.2
44,94303,625,1,3,23,20057,60,1,0,3,330,0.319759661,1,0,0.562982275,1,5,0,31,13,22405,2682,90451,23416,7858.583333,0.857229953,4,67035,0.212557,0.181763647,511.2422389,0.107047569,1,51.2
34,181163,556,1,3,15,21107,72,1,0,1,217,0.086398473,2,1,0.10610305,0,4,0,24,6,9200,849,74911,18481,15096.91667,0.91492931,11,56430,0.258107,0.256408461,576.891139,0.05258631,1,37.6
29,63345,415,1,2,5,18886,36,1,2,2,221,0.434652426,6,2,0.202569706,0,5,0,33,9,18816,91,60584,77298,5278.75,0.735227296,8,3791,0.296386,0.281968767,783.2028708,0.190234974,1,43.2
34,132041,514,1,3,12,11181,48,2,4,4,551,0.459864222,4,2,0.288348456,0,1,1,29,10,1758,1247,55958,42558,11003.41667,0.91236567,9,13400,0.249181,0.275413061,386.7528189,0.085223785,1,45.6
39,44125,479,2,5,16,8455,72,3,0,3,464,0.355000763,0,1,0.252244312,0,1,0,23,20,6906,364,250438,17179,3677.083333,0.750768975,1,233259,0.283955,0.264688663,235.4333931,0.190214181,1,41.6
42,72275,616,1,1,19,16372,72,3,3,2,461,0.172621595,1,1,0.015057624,0,1,0,21,11,3181,508,10778,9579,6022.916667,0.914073991,6,1199,0.223372,0.205054355,396.9670445,0.142450426,1,36.8
39,63321,541,1,2,15,28078,60,2,3,2,170,0.46899046,3,0,0.290898102,0,5,0,22,25,3745,6986,65452,65594,5276.75,0.927592537,8,4506,0.262578,0.251205179,826.1114984,0.188773677,1,42.4
46,180456,457,1,5,22,28351,12,2,1,1,497,0.084793445,5,1,0.300797127,0,4,0,32,2,9287,4947,109439,6103,15038.0,0.753707876,3,103336,0.264851,0.246082675,2689.211668,0.211877355,1,40.8
32,88462,583,1,2,8,14953,84,2,3,2,831,0.194522707,2,0,0.321452055,0,1,0,26,20,28253,2194,307926,27247,7371.833333,0.903564501,3,280679,0.248453,0.251940008,380.3416187,0.164320267,1,36.8
56,158147,608,1,2,33,14452,72,2,0,2,133,0.122161392,3,1,0.32636288,0,5,1,28,10,10917,2589,28383,26348,13178.91667,0.941621704,5,2035,0.225452,0.208376045,353.2186722,0.036893675,1,43.2
47,99221,566,1,3,28,21627,60,1,3,3,518,0.30962063,2,0,0.332224696,0,4,0,15,3,1802,1123,232204,77506,8268.416667,0.785927029,3,154698,0.243627,0.223010328,601.0217121,0.13533688,1,41.6
18,177706,554,1,1,0,27733,60,2,2,3,509,0.469945589,2,1,0.48072926,0,1,1,24,6,5249,1344,233632,6675,14808.83333,0.557817295,5,226957,0.255733,0.294807296,888.431371,0.094364717,1,47.2
48,24717,546,1,1,23,13193,48,1,0,2,248,0.338465839,3,1,0.019293848,0,1,1,21,6,694,3221,672909,7196,2059.75,0.580732136,8,665713,0.235193,0.196332007,398.8939998,0.314064328,1,41.6
35,153330,546,1,4,11,51876,120,3,4,2,404,0.152706184,3,1,0.260850629,0,4,0,23,6,1135,161,31786,5233,12777.5,0.744348044,5,26553,0.333876,0.269810622,1253.342641,0.129707896,1,40.8
43,147359,576,1,1,21,26499,72,1,0,2,384,0.594237871,2,1,0.374418548,1,2,0,16,9,12396,2381,82858,10236,12279.91667,0.840374234,6,72622,0.253499,0.207197927,645.8304817,0.083862986,1,51.2
46,96039,573,1,3,26,15873,96,3,1,3,815,0.310825176,0,0,0.22753191,0,4,0,33,23,1562,1433,186211,29033,8003.25,0.656152008,7,157178,0.264373,0.257709387,391.8437203,0.150794205,1,37.6
38,138415,626,3,4,14,13558,60,2,0,3,572,0.205393122,3,3,0.184195675,0,5,0,32,24,2804,326,528590,19709,11534.58333,0.740864044,6,508881,0.205558,0.217334428,372.4053134,0.08187598,1,32.0
62,153227,607,1,1,42,26850,36,2,0,2,505,0.085997814,3,0,0.327954614,0,5,0,27,19,1218,3390,50983,5522,12768.91667,0.853285071,4,45461,0.20835,0.16668,952.8451617,0.114171405,1,38.4
37,172306,597,1,2,13,19832,12,2,0,4,295,0.516037309,3,0,0.310887943,0,5,0,29,8,86,322,34050,6377,7592.666667,0.853183919,3,27673,0.186332,0.184708296,1822.644412,0.278906543,1,43.2
35,54704,587,1,4,13,14344,24,1,3,2,611,0.497735768,2,1,0.216368172,0,1,0,32,11,3682,1818,41569,13229,4558.666667,0.881788252,6,28340,0.195844,0.189097658,722.4325143,0.292504939,1,42.4
40,39392,630,1,4,15,9537,60,3,5,1,544,0.237018644,3,1,0.312181674,0,2,0,15,28,658,253,44407,8049,3282.666667,0.842631508,6,36358,0.199537,0.180192751,242.2771297,0.239523902,1,41.6
48,110903,577,1,3,26,20824,24,2,3,2,254,0.372350217,2,0,0.384720715,0,4,0,20,6,3589,965,163520,9676,9241.916667,0.828238462,6,153844,0.207324,0.196285965,1056.079769,0.141754121,1,40.8
51,143359,587,1,3,31,19534,36,2,0,1,340,0.424669916,3,0,0.140815281,0,2,0,29,10,941,1031,23015,14755,11946.58333,0.891329731,7,8260,0.211034,0.243455501,769.923134,0.09290716,1,39.2
48,115585,598,1,3,29,23446,60,1,0,3,963,0.178454633,4,0,0.460393256,0,2,0,27,11,1862,828,76859,106568,9632.083333,0.965916713,1,4366,0.229446,0.208169756,631.8815574,0.165580124,1,43.2
43,118235,656,1,2,22,16217,36,2,1,3,878,0.410985593,4,0,0.061503941,0,5,0,20,26,1252,876,117163,16838,9852.916667,0.790569278,3,100325,0.173217,0.187702692,592.5687392,0.149252124,1,32.0
38,59035,633,1,5,13,14387,84,3,2,1,371,0.143425702,2,0,0.157140042,0,5,0,26,27,1236,182,75663,37308,4919.583333,0.967355503,3,38355,0.222887,0.250590873,364.7022046,0.149545633,1,36.8
61,67312,636,1,1,38,9832,36,1,0,2,533,0.235625206,4,0,0.421826846,0,3,0,26,10,883,3305,11127,93962,5609.333333,0.914006909,6,1934,0.176832,0.166416217,348.7864998,0.157199875,1,42.4
41,184873,549,1,2,16,82644,36,2,4,4,299,0.152745012,3,0,0.137331139,0,1,0,26,29,5998,166,48305,6310,15406.08333,0.936164125,5,41995,0.293144,0.280902592,3422.483565,0.241559356,1,37.6
41,74069,589,2,2,20,23163,60,3,1,3,396,0.391651795,5,1,0.505646242,0,2,0,14,26,9358,860,53719,13993,6172.416667,0.808767442,7,39726,0.233663,0.203690513,618.4439316,0.164351175,1,48.8
53,102318,653,1,2,31,9633,36,2,0,3,378,0.230538046,0,1,0.207577125,0,1,0,24,28,2694,547,77899,12568,8526.5,0.86085809,2,65331,0.168133,0.201115227,358.5444171,0.086382973,1,34.4
35,93250,602,1,1,14,17355,36,1,3,2,295,0.109986808,2,0,0.532075579,0,2,0,21,1,1839,4910,172786,23754,7770.833333,0.74027582,10,149032,0.201355,0.241626,682.3687046,0.125773989,1,42.4
46,55108,460,1,1,24,15011,36,1,2,3,304,0.052003639,3,1,0.184561412,0,2,0,18,1,2539,1467,244069,19516,4592.333333,0.873133245,0,224553,0.270011,0.230505209,581.4669688,0.192814176,1,39.2
58,74988,634,1,2,35,9793,36,1,1,2,836,0.186535202,4,2,0.403821083,0,4,0,31,14,3715,861,130021,20806,6249.0,0.729800142,9,109215,0.177793,0.162064757,345.2919312,0.189036955,1,38.4
26,104371,535,1,3,3,20352,24,1,0,3,214,0.400347008,1,1,0.239615913,0,2,0,22,10,412,437,158103,59326,8697.583333,0.917566599,7,98777,0.227852,0.21138147,1047.182262,0.145003757,1,40.0
47,104727,477,1,2,24,17313,12,1,1,2,358,0.018233939,6,1,0.279849378,0,4,0,29,26,3702,799,43634,15770,8727.25,0.981647572,6,27864,0.243813,0.250063409,1645.553565,0.229574444,1,40.0
